SiteCode,StartDate,EndDate,Tonnage (Mt),Grade,GradeUnit,CommodityName,ContainedMetal,ContainedMetalUnit,CutOffGrade,TargetCommodityGroup,quantity(tonne),ppm
S0236292,27/10/2017,29/06/2019,1.533516,1.43,gram/tonne,Gold,2192.92788,kilogram,0.7,GOLD,2.19292788,1.43
S0236302,18/01/2018,,0.333,2.3,gram/tonne,Gold,765.9,kilogram,0.5,GOLD,0.7659,2.3
S0236302,18/01/2018,,0.035,1.4,gram/tonne,Gold,49.0,kilogram,0.5,GOLD,0.049,1.4
S0236303,31/01/2018,19/11/2019,0.7,1.2,gram/tonne,Gold,840.0,kilogram,,GOLD,0.84,1.2
S0236303,31/01/2018,19/11/2019,0.7,1.8,gram/tonne,Silver,1260.0,kilogram,,GOLD,1.26,1.8
S0236303,31/01/2018,19/11/2019,0.5,1.6,gram/tonne,Gold,800.0,kilogram,,GOLD,0.8,1.6
S0236303,31/01/2018,19/11/2019,0.5,2.2,gram/tonne,Silver,1100.0,kilogram,,GOLD,1.1,2.2
S0236338,07/07/2020,,0.64,8.1,gram/tonne,Gold,5184.0,kilogram,3.5,GOLD,5.184,8.1
S0236338,07/07/2020,,0.39,5.8,gram/tonne,Gold,2262.0,kilogram,3.5,GOLD,2.262,5.8
S0236341,31/12/2016,,0.541,1.38,gram/tonne,Gold,746.58,kilogram,0.5,GOLD,0.74658,1.38
S0236342,18/12/2019,,5.9227,1.32,gram/tonne,Gold,7817.964,kilogram,0.5,GOLD,7.817964,1.32
S0236372,21/10/2019,,0.218,4.3,gram/tonne,Gold,937.4,kilogram,1.2,GOLD,0.9374,4.3
S0236372,21/10/2019,,0.61,3.1,gram/tonne,Gold,1891.0,kilogram,1.2,GOLD,1.891,3.1
S0236385,30/06/2018,,0.166,1.2,gram/tonne,Gold,199.2,kilogram,0.6,GOLD,0.1992,1.2
S0236385,30/06/2018,,0.06,1.3,gram/tonne,Gold,78.0,kilogram,,GOLD,0.078,1.3
S0236385,30/06/2018,,0.66,1.2,gram/tonne,Gold,792.0,kilogram,,GOLD,0.792,1.2
S0236385,30/06/2018,,0.49,1.4,gram/tonne,Gold,686.0,kilogram,,GOLD,0.686,1.4
S0236387,31/12/2017,,0.05,1.9,gram/tonne,Gold,95.0,kilogram,,GOLD,0.095,1.9
S0236387,31/12/2017,,0.06,1.5,gram/tonne,Gold,90.0,kilogram,,GOLD,0.09,1.5
S0236387,31/12/2017,,0.04,1.5,gram/tonne,Gold,60.0,kilogram,,GOLD,0.06,1.5
S0236418,30/06/2019,,0.72,5.0,gram/tonne,Gold,3600.0,kilogram,,GOLD,3.6,5.0
S0236431,15/01/2018,,0.13,9.0,gram/tonne,Gold,1170.0,kilogram,2.0,GOLD,1.17,9.0
S0236450,30/06/2017,29/06/2019,0.287,1.82,gram/tonne,Gold,522.34,kilogram,0.7,GOLD,0.52234,1.82
S0236450,30/06/2017,29/06/2019,0.103429,4.28,gram/tonne,Gold,442.67612,kilogram,0.7,GOLD,0.44267612,4.28
S0236450,30/06/2017,29/06/2019,0.002441,3.16,gram/tonne,Gold,7.71356,kilogram,0.7,GOLD,0.00771356,3.16
S0236450,30/06/2017,29/06/2019,0.011168,7.24,gram/tonne,Gold,80.85632,kilogram,,GOLD,0.08085632,7.24
S0236453,30/06/2017,29/06/2018,0.201861,1.69,gram/tonne,Gold,341.14509,kilogram,0.7,GOLD,0.34114509,1.69
S0236453,30/06/2017,29/06/2018,0.04398,0.84,gram/tonne,Gold,36.9432,kilogram,0.7,GOLD,0.036943199999999995,0.84
S0236462,17/04/2020,,4.6,0.8,gram/tonne,Gold,3680.0,kilogram,0.3,GOLD,3.68,0.8
S0236462,17/04/2020,,14.4,0.7,gram/tonne,Gold,10080.0,kilogram,0.3,GOLD,10.08,0.7
S0236462,17/04/2020,,6.9,0.7,gram/tonne,Gold,4830.0,kilogram,0.3,GOLD,4.83,0.7
S0236464,08/04/2019,,2.285,1.3,gram/tonne,Gold,2970.5,kilogram,0.5,GOLD,2.9705,1.3
S0236464,08/04/2019,,0.572,1.1,gram/tonne,Gold,629.2,kilogram,0.5,GOLD,0.6292000000000001,1.1
S0236466,08/05/2019,,1.285,1.7,gram/tonne,Gold,2184.5,kilogram,0.6,GOLD,2.1845,1.7
S0236466,08/05/2019,,0.95,1.4,gram/tonne,Gold,1330.0,kilogram,0.6,GOLD,1.33,1.4
S0236480,07/02/2018,30/03/2021,2.8,1.5,gram/tonne,Gold,4200.0,kilogram,0.5,GOLD,4.2,1.5
S0236481,07/02/2018,30/03/2021,0.1,1.0,gram/tonne,Gold,100.0,kilogram,0.5,GOLD,0.1,1.0
S0236487,25/02/2019,,0.2101,1.71,gram/tonne,Gold,359.271,kilogram,0.5,GOLD,0.359271,1.71
S0236488,25/02/2019,,0.0842,1.09,gram/tonne,Gold,91.778,kilogram,0.5,GOLD,0.09177800000000001,1.09
S0236491,31/03/2021,,0.346,6.4,gram/tonne,Gold,2214.4,kilogram,,GOLD,2.2144,6.4
S0236491,31/03/2021,,0.442,4.9,gram/tonne,Gold,2165.8,kilogram,,GOLD,2.1658000000000004,4.9
S0236491,31/03/2021,,0.241,4.2,gram/tonne,Gold,1012.2,kilogram,,GOLD,1.0122,4.2
S0236491,31/03/2021,,0.042,3.0,gram/tonne,Gold,126.0,kilogram,,GOLD,0.126,3.0
S0236491,31/03/2021,,0.13,3.0,gram/tonne,Gold,390.0,kilogram,,GOLD,0.39,3.0
S0236491,31/03/2021,,0.325,4.4,gram/tonne,Gold,1430.0,kilogram,,GOLD,1.43,4.4
S0236491,31/03/2021,,0.175,4.5,gram/tonne,Gold,787.5,kilogram,,GOLD,0.7875,4.5
S0236491,31/03/2021,,0.042,3.0,gram/tonne,Gold,126.0,kilogram,,GOLD,0.126,3.0
S0236491,31/03/2021,,0.13,3.0,gram/tonne,Gold,390.0,kilogram,,GOLD,0.39,3.0
S0236500,10/07/2020,,0.805,1.7,gram/tonne,Gold,1368.5,kilogram,,GOLD,1.3685,1.7
S0236500,10/07/2020,,0.805,12.5,gram/tonne,Silver,10062.5,kilogram,,GOLD,10.0625,12.5
S0236537,30/06/2018,,0.507,2.6,gram/tonne,Gold,1318.2,kilogram,,GOLD,1.3182,2.6
S0236537,30/06/2018,,0.549,2.5,gram/tonne,Gold,1372.5,kilogram,,GOLD,1.3725,2.5
S0236537,30/06/2018,,0.663,3.6,gram/tonne,Gold,2386.8,kilogram,,GOLD,2.3868,3.6
S0236547,24/07/2020,,0.25,1.2,gram/tonne,Gold,300.0,kilogram,0.5,GOLD,0.3,1.2
S0236547,24/07/2020,,0.04,1.8,gram/tonne,Gold,72.0,kilogram,0.5,GOLD,0.072,1.8
S0236547,24/07/2020,,0.008,1.6,gram/tonne,Gold,12.8,kilogram,0.5,GOLD,0.0128,1.6
S0236547,24/07/2020,,0.16,1.1,gram/tonne,Gold,176.0,kilogram,0.5,GOLD,0.176,1.1
S0236547,24/07/2020,,0.08,1.1,gram/tonne,Gold,88.0,kilogram,0.5,GOLD,0.088,1.1
S0236547,24/07/2020,,0.04,1.1,gram/tonne,Gold,44.0,kilogram,0.5,GOLD,0.044,1.1
S0236571,30/04/2020,,0.1,0.8,gram/tonne,Gold,80.0,kilogram,0.3,GOLD,0.08,0.8
S0236571,30/04/2020,,0.01,0.72,gram/tonne,Gold,7.2,kilogram,0.3,GOLD,0.0072,0.72
S0236571,30/04/2020,,0.0001,0.88,gram/tonne,Gold,0.088,kilogram,0.3,GOLD,8.8e-05,0.88
S0236571,30/04/2020,,0.14,0.56,gram/tonne,Gold,78.4,kilogram,0.3,GOLD,0.07840000000000001,0.56
S0236571,30/04/2020,,0.13,0.78,gram/tonne,Gold,101.4,kilogram,0.3,GOLD,0.1014,0.78
S0236571,30/04/2020,,0.03,0.84,gram/tonne,Gold,25.2,kilogram,0.3,GOLD,0.0252,0.84
S0236611,30/10/2018,,0.106,2.84,gram/tonne,Gold,301.04,kilogram,1.0,GOLD,0.30104000000000003,2.84
S0236611,30/10/2018,,0.254,2.48,gram/tonne,Gold,629.92,kilogram,1.0,GOLD,0.6299199999999999,2.48
S0236617,10/12/2020,,52.0,2.0,gram/tonne,Gold,104000.0,kilogram,,GOLD,104.0,2.0
S0236617,10/12/2020,,18.0,3.8,gram/tonne,Gold,68400.0,kilogram,,GOLD,68.4,3.8
S0236617,10/12/2020,,34.0,1.1,gram/tonne,Gold,37400.0,kilogram,,GOLD,37.4,1.1
S0236623,06/02/2019,,0.5,2.19,gram/tonne,Gold,1095.0,kilogram,0.5,GOLD,1.095,2.19
S0236664,04/12/2019,,1.82,2.21,gram/tonne,Gold,4022.2,kilogram,0.5,GOLD,4.0222,2.21
S0236664,04/12/2019,,0.78,5.13,gram/tonne,Gold,4001.4,kilogram,0.5,GOLD,4.0014,5.13
S0236673,17/04/2020,,1.3,0.6,gram/tonne,Gold,780.0,kilogram,0.3,GOLD,0.78,0.6
S0236673,17/04/2020,,1.8,0.5,gram/tonne,Gold,900.0,kilogram,0.3,GOLD,0.9,0.5
S0236675,10/12/2019,,0.4707,1.49,gram/tonne,Gold,701.343,kilogram,1.0,GOLD,0.7013429999999999,1.49
S0236675,10/12/2019,,0.3339,2.22,gram/tonne,Gold,741.258,kilogram,1.0,GOLD,0.7412580000000001,2.22
S0236675,10/12/2019,,0.4625,1.85,gram/tonne,Gold,855.625,kilogram,1.0,GOLD,0.855625,1.85
S0236817,29/03/2021,,0.603,1.2,gram/tonne,Gold,723.6,kilogram,0.5,GOLD,0.7236,1.2
S0236819,07/07/2020,,0.89,11.4,gram/tonne,Gold,10146.0,kilogram,3.5,GOLD,10.146,11.4
S0236819,07/07/2020,,0.53,8.5,gram/tonne,Gold,4505.0,kilogram,3.5,GOLD,4.505,8.5
S0236841,29/06/2020,,0.244,1.2,gram/tonne,Gold,292.8,kilogram,0.36,GOLD,0.2928,1.2
S0236882,10/07/2020,,0.108,1.2,gram/tonne,Silver,129.6,kilogram,,GOLD,0.1296,1.2
S0236882,10/07/2020,,0.108,1.2,gram/tonne,Gold,129.6,kilogram,,GOLD,0.1296,1.2
S0236893,31/12/2020,,1.0,4.9,gram/tonne,Gold,4900.0,kilogram,2.0,GOLD,4.9,4.9
S0236893,31/12/2020,,1.0,5.9,gram/tonne,Gold,5900.0,kilogram,2.0,GOLD,5.9,5.9
S0236893,31/12/2020,,0.0,2.2,gram/tonne,Gold,0.0,kilogram,2.0,GOLD,0.0,2.2
S0236893,31/12/2020,,1.0,3.3,gram/tonne,Gold,3300.0,kilogram,2.0,GOLD,3.3,3.3
S0236918,25/09/2018,,0.787,1.1,gram/tonne,Gold,865.7,kilogram,,GOLD,0.8657,1.1
S0236953,25/09/2018,,0.299,1.4,gram/tonne,Gold,418.6,kilogram,,GOLD,0.4186,1.4
S0236968,30/06/2021,,0.53,4.7,gram/tonne,Gold,2491.0,kilogram,0.5,GOLD,2.491,4.7
S0236968,30/06/2021,,0.582,3.2,gram/tonne,Gold,1862.4,kilogram,0.5,GOLD,1.8624,3.2
S0236997,23/06/2021,,1.1659,3.19,gram/tonne,Gold,3719.221,kilogram,1.0,GOLD,3.719221,3.19
S0236997,23/06/2021,,0.0708,2.53,gram/tonne,Gold,179.124,kilogram,1.0,GOLD,0.179124,2.53
S0236997,23/06/2021,,0.0934,3.21,gram/tonne,Gold,299.814,kilogram,1.0,GOLD,0.299814,3.21
S0236997,23/06/2021,,1.0017,3.24,gram/tonne,Gold,3245.508,kilogram,1.0,GOLD,3.2455079999999996,3.24
S0237022,07/11/2018,,1.1,1.7,gram/tonne,Gold,1870.0,kilogram,1.0,GOLD,1.87,1.7
S0237036,28/04/2021,,1.3,1.1,gram/tonne,Gold,1430.0,kilogram,0.5,GOLD,1.43,1.1
S0237036,28/04/2021,,14.0,1.3,gram/tonne,Gold,18200.0,kilogram,0.5,GOLD,18.2,1.3
S0237036,28/04/2021,,4.0,1.0,gram/tonne,Gold,4000.0,kilogram,0.5,GOLD,4.0,1.0
S0237038,30/06/2020,,0.12,7.2,gram/tonne,Gold,864.0,kilogram,,GOLD,0.864,7.2
S0237038,30/06/2020,,0.09,9.7,gram/tonne,Gold,873.0,kilogram,,GOLD,0.873,9.7
S0237038,30/06/2020,,0.063,14.2,gram/tonne,Gold,894.6,kilogram,,GOLD,0.8946000000000001,14.2
S0237038,30/06/2020,,0.083,14.0,gram/tonne,Gold,1162.0,kilogram,,GOLD,1.162,14.0
S0237038,30/06/2020,,0.27,4.6,gram/tonne,Gold,1242.0,kilogram,,GOLD,1.242,4.6
S0237055,14/07/2021,,0.188,5.71,gram/tonne,Gold,1073.48,kilogram,1.5,GOLD,1.07348,5.71
S0237055,14/07/2021,,0.062,3.74,gram/tonne,Gold,231.88,kilogram,1.5,GOLD,0.23188,3.74
S0237071,30/06/2020,30/03/2021,0.92,1.3,gram/tonne,Gold,1196.0,kilogram,,GOLD,1.196,1.3
S0237071,30/06/2020,30/03/2021,3.0,1.1,gram/tonne,Gold,3300.0,kilogram,,GOLD,3.3,1.1
S0237074,31/12/2019,,4.61,3.26,gram/tonne,Gold,15028.6,kilogram,,GOLD,15.0286,3.26
S0237074,31/12/2019,,7.79,3.47,gram/tonne,Gold,27031.3,kilogram,,GOLD,27.031299999999998,3.47
S0237081,24/10/2018,,0.407,1.8,gram/tonne,Gold,732.6,kilogram,,GOLD,0.7326,1.8
S0237083,24/10/2018,,0.253,1.3,gram/tonne,Gold,328.9,kilogram,,GOLD,0.32889999999999997,1.3
S0237084,24/10/2018,,0.053,1.1,gram/tonne,Gold,58.3,kilogram,,GOLD,0.0583,1.1
S0237089,31/12/2019,,0.646,12.21,gram/tonne,Gold,7887.66,kilogram,,GOLD,7.8876599999999994,12.21
S0237089,31/12/2019,,0.167,7.93,gram/tonne,Gold,1324.31,kilogram,,GOLD,1.3243099999999999,7.93
S0237089,31/12/2019,,0.906,7.63,gram/tonne,Gold,6912.78,kilogram,,GOLD,6.91278,7.63
S0237114,01/10/2018,,0.092925,1.01,gram/tonne,Gold,93.85425,kilogram,,GOLD,0.09385425,1.01
S0237123,28/07/2020,,446.0,0.25,gram/tonne,Gold,111500.0,kilogram,,COPPER - LEAD - ZINC,111.5,0.25
S0237123,28/07/2020,,446.0,2.09,gram/tonne,Silver,932140.0,kilogram,,COPPER - LEAD - ZINC,932.14,2.09
S0237123,28/07/2020,,57.0,2.68,gram/tonne,Silver,152760.0,kilogram,,COPPER - LEAD - ZINC,152.76,2.68
S0237123,28/07/2020,,57.0,0.43,gram/tonne,Gold,24510.0,kilogram,,COPPER - LEAD - ZINC,24.51,0.43
S0237157,09/10/2020,,0.061,2.4,gram/tonne,Gold,146.4,kilogram,0.7,GOLD,0.1464,2.4
S0237157,09/10/2020,,0.392,1.9,gram/tonne,Gold,744.8,kilogram,0.7,GOLD,0.7447999999999999,1.9
S0237157,09/10/2020,,0.225,2.9,gram/tonne,Gold,652.5,kilogram,2.0,GOLD,0.6525,2.9
S0237161,30/06/2020,,0.57,1.9,gram/tonne,Gold,1083.0,kilogram,,GOLD,1.083,1.9
S0237161,30/06/2020,,0.039,1.2,gram/tonne,Gold,46.8,kilogram,,GOLD,0.046799999999999994,1.2
S0237244,07/07/2020,,0.36,10.4,gram/tonne,Gold,3744.0,kilogram,3.5,GOLD,3.744,10.4
S0237252,16/02/2021,,1.12,1.56,gram/tonne,Gold,1747.2,kilogram,0.5,GOLD,1.7472,1.56
S0237258,10/02/2020,,3.045,0.83,gram/tonne,Gold,2527.35,kilogram,0.5,GOLD,2.5273499999999998,0.83
S0237283,18/02/2019,,0.067,2.8,gram/tonne,Gold,187.6,kilogram,1.0,GOLD,0.1876,2.8
S0237283,18/02/2019,,0.029,3.0,gram/tonne,Gold,87.0,kilogram,2.0,GOLD,0.087,3.0
S0237291,09/10/2020,,0.633,3.0,gram/tonne,Gold,1899.0,kilogram,0.7,GOLD,1.899,3.0
S0237291,09/10/2020,,0.073,1.7,gram/tonne,Gold,124.1,kilogram,0.7,GOLD,0.12409999999999999,1.7
S0237291,09/10/2020,,0.191,5.0,gram/tonne,Gold,955.0,kilogram,2.0,GOLD,0.955,5.0
S0237291,09/10/2020,,0.494,4.0,gram/tonne,Gold,1976.0,kilogram,2.0,GOLD,1.976,4.0
S0237397,16/11/2017,,0.66,0.6,gram/tonne,Silver,396.0,kilogram,,GOLD,0.396,0.6
S0237397,16/11/2017,,0.66,1.7,gram/tonne,Gold,1122.0,kilogram,0.5,GOLD,1.122,1.7
S0237397,16/11/2017,,3.17,1.9,gram/tonne,Gold,6023.0,kilogram,0.5,GOLD,6.023,1.9
S0237397,16/11/2017,,3.17,0.7,gram/tonne,Silver,2219.0,kilogram,,GOLD,2.219,0.7
S0237413,30/12/2019,,0.134,1.0,gram/tonne,Gold,134.0,kilogram,0.5,GOLD,0.134,1.0
S0237413,30/12/2019,,0.051,0.8,gram/tonne,Gold,40.8,kilogram,0.5,GOLD,0.040799999999999996,0.8
S0237413,30/12/2019,,0.251,1.0,gram/tonne,Gold,251.0,kilogram,0.5,GOLD,0.251,1.0
S0237413,30/12/2019,,0.335,0.9,gram/tonne,Gold,301.5,kilogram,0.5,GOLD,0.3015,0.9
S0237413,30/12/2019,,0.118,0.7,gram/tonne,Gold,82.6,kilogram,0.5,GOLD,0.08259999999999999,0.7
S0237413,30/12/2019,,1.013,0.8,gram/tonne,Gold,810.4,kilogram,0.5,GOLD,0.8104,0.8
S0237465,30/06/2020,,0.36,21.2,gram/tonne,Gold,7632.0,kilogram,0.8,GOLD,7.632,21.2
S0237465,30/06/2020,,0.061,13.0,gram/tonne,Gold,793.0,kilogram,0.8,GOLD,0.793,13.0
S0237465,30/06/2020,,0.49,15.0,gram/tonne,Gold,7350.0,kilogram,3.0,GOLD,7.35,15.0
S0237490,11/12/2013,,0.111,1.6,gram/tonne,Gold,177.6,kilogram,0.5,GOLD,0.1776,1.6
S0237490,11/12/2013,,0.369,1.3,gram/tonne,Gold,479.7,kilogram,0.5,GOLD,0.4797,1.3
S0237611,30/06/2020,,1.813,2.2,gram/tonne,Gold,3988.6,kilogram,,GOLD,3.9886,2.2
S0237611,30/06/2020,,0.208,1.6,gram/tonne,Gold,332.8,kilogram,,GOLD,0.3328,1.6
S0237611,30/06/2020,,0.693,2.8,gram/tonne,Gold,1940.4,kilogram,0.8,GOLD,1.9404000000000001,2.8
S0237622,31/03/2019,30/12/2020,1.8,0.7,gram/tonne,Gold,1260.0,kilogram,,GOLD,1.26,0.7
S0237740,16/02/2021,,0.946,1.1,gram/tonne,Gold,1040.6,kilogram,0.5,GOLD,1.0406,1.1
S0237759,30/06/2019,,0.107,7.8,gram/tonne,Gold,834.6,kilogram,,GOLD,0.8346,7.8
S0237759,30/06/2019,,1.079,6.0,gram/tonne,Gold,6474.0,kilogram,,GOLD,6.474,6.0
S0237759,30/06/2019,,1.449,5.8,gram/tonne,Gold,8404.2,kilogram,,GOLD,8.404200000000001,5.8
S0237759,30/06/2019,,0.375,1.4,gram/tonne,Gold,525.0,kilogram,,GOLD,0.525,1.4
S0237884,30/06/2020,,0.081,1.85,gram/tonne,Gold,149.85,kilogram,,GOLD,0.14984999999999998,1.85
S0237884,30/06/2020,,3.812,4.19,gram/tonne,Gold,15972.28,kilogram,,GOLD,15.972280000000001,4.19
S0237884,30/06/2020,,2.891,2.67,gram/tonne,Gold,7718.97,kilogram,,GOLD,7.7189700000000006,2.67
S0237884,30/06/2020,,1.398,6.55,gram/tonne,Gold,9156.9,kilogram,,GOLD,9.1569,6.55
S0237930,31/12/2019,30/03/2021,0.481,8.1,gram/tonne,Gold,3896.1,kilogram,2.0,GOLD,3.8961,8.1
S0237939,14/04/2020,,0.448,6.9,gram/tonne,Gold,3091.2,kilogram,,GOLD,3.0911999999999997,6.9
S0237939,14/04/2020,,0.337,5.1,gram/tonne,Gold,1718.7,kilogram,,GOLD,1.7187000000000001,5.1
S0238010,23/06/2021,,66.0,1.3,gram/tonne,Gold,85800.0,kilogram,,GOLD,85.8,1.3
S0238010,23/06/2021,,127.0,1.0,gram/tonne,Gold,127000.0,kilogram,,GOLD,127.0,1.0
S0238010,23/06/2021,,65.5,1.3,gram/tonne,Gold,85150.0,kilogram,0.3,GOLD,85.15,1.3
S0238010,23/06/2021,,122.4,0.9,gram/tonne,Gold,110160.0,kilogram,0.3,GOLD,110.16,0.9
S0238010,23/06/2021,,4.4,2.9,gram/tonne,Gold,12760.0,kilogram,1.5,GOLD,12.76,2.9
S0238010,23/06/2021,,28.1,1.3,gram/tonne,Gold,36530.0,kilogram,,GOLD,36.53,1.3
S0238010,23/06/2021,,10.6,1.5,gram/tonne,Gold,15900.0,kilogram,,GOLD,15.9,1.5
S0238010,23/06/2021,,9.8,1.1,gram/tonne,Gold,10780.0,kilogram,,GOLD,10.78,1.1
S0238010,23/06/2021,,17.0,1.3,gram/tonne,Gold,22100.0,kilogram,,GOLD,22.1,1.3
S0238010,23/06/2021,,34.7,0.9,gram/tonne,Gold,31230.0,kilogram,,GOLD,31.23,0.9
S0238010,23/06/2021,,7.4,1.3,gram/tonne,Gold,9620.0,kilogram,,GOLD,9.62,1.3
S0238010,23/06/2021,,19.5,1.1,gram/tonne,Gold,21450.0,kilogram,,GOLD,21.45,1.1
S0238010,23/06/2021,,16.6,1.0,gram/tonne,Gold,16600.0,kilogram,,GOLD,16.6,1.0
S0238010,23/06/2021,,48.5,0.9,gram/tonne,Gold,43650.0,kilogram,,GOLD,43.65,0.9
S0238139,18/12/2020,,1.2,1.66,gram/tonne,Gold,1992.0,kilogram,0.4,GOLD,1.992,1.66
S0238172,31/12/2019,,0.578,2.56,gram/tonne,Gold,1479.68,kilogram,,GOLD,1.47968,2.56
S0238172,31/12/2019,,0.18,3.01,gram/tonne,Gold,541.8,kilogram,,GOLD,0.5418,3.01
S0238229,10/02/2020,19/04/2021,11.7,1.5,gram/tonne,Gold,17550.0,kilogram,0.5,GOLD,17.55,1.5
S0238229,10/02/2020,19/04/2021,7.4,0.9,gram/tonne,Gold,6660.0,kilogram,0.5,GOLD,6.66,0.9
S0238235,31/12/2019,,0.072,1.1,gram/tonne,Gold,79.2,kilogram,0.5,GOLD,0.0792,1.1
S0238235,31/12/2019,,0.064,0.8,gram/tonne,Gold,51.2,kilogram,0.5,GOLD,0.0512,0.8
S0238235,31/12/2019,,0.024,1.6,gram/tonne,Gold,38.4,kilogram,0.5,GOLD,0.0384,1.6
S0238235,31/12/2019,,0.009,0.8,gram/tonne,Gold,7.2,kilogram,0.5,GOLD,0.0072,0.8
S0238235,31/12/2019,,0.009,0.8,gram/tonne,Gold,7.2,kilogram,0.5,GOLD,0.0072,0.8
S0238235,31/12/2019,,0.027,1.2,gram/tonne,Gold,32.4,kilogram,0.5,GOLD,0.0324,1.2
S0238239,10/07/2020,,0.073,1.7,gram/tonne,Gold,124.1,kilogram,,GOLD,0.12409999999999999,1.7
S0238296,20/05/2020,,0.604,2.0,gram/tonne,Gold,1208.0,kilogram,0.5,GOLD,1.208,2.0
S0238296,20/05/2020,,0.238,1.4,gram/tonne,Gold,333.2,kilogram,0.5,GOLD,0.3332,1.4
S0238307,30/09/2020,,0.752,1.5,gram/tonne,Gold,1128.0,kilogram,0.5,GOLD,1.128,1.5
S0238307,30/09/2020,,0.474,2.05,gram/tonne,Gold,971.7,kilogram,0.5,GOLD,0.9717,2.05
S0238307,30/09/2020,,0.029,1.57,gram/tonne,Gold,45.53,kilogram,0.5,GOLD,0.04553,1.57
S0238405,17/11/2020,,0.236,1.4,gram/tonne,Gold,330.4,kilogram,0.5,GOLD,0.33039999999999997,1.4
S0238405,17/11/2020,,0.149,1.5,gram/tonne,Gold,223.5,kilogram,0.5,GOLD,0.2235,1.5
S0238405,17/11/2020,,0.085,1.3,gram/tonne,Gold,110.5,kilogram,0.5,GOLD,0.1105,1.3
S0238405,17/11/2020,,0.001,0.9,gram/tonne,Gold,0.9,kilogram,0.5,GOLD,0.0009,0.9
S0238405,17/11/2020,,0.06,1.7,gram/tonne,Gold,102.0,kilogram,0.5,GOLD,0.102,1.7
S0238405,17/11/2020,,0.054,1.6,gram/tonne,Gold,86.4,kilogram,0.5,GOLD,0.0864,1.6
S0238405,17/11/2020,,0.002,1.1,gram/tonne,Gold,2.2,kilogram,0.5,GOLD,0.0022,1.1
S0238407,02/10/2020,,0.282,1.0,gram/tonne,Gold,282.0,kilogram,0.5,GOLD,0.282,1.0
S0238407,02/10/2020,,0.068,0.6,gram/tonne,Gold,40.8,kilogram,0.5,GOLD,0.040799999999999996,0.6
S0238407,02/10/2020,,0.118,0.7,gram/tonne,Gold,82.6,kilogram,0.5,GOLD,0.08259999999999999,0.7
S0238407,02/10/2020,,0.147,1.2,gram/tonne,Gold,176.4,kilogram,0.5,GOLD,0.1764,1.2
S0238407,02/10/2020,,0.014,0.9,gram/tonne,Gold,12.6,kilogram,0.5,GOLD,0.0126,0.9
S0238407,02/10/2020,,0.003,0.8,gram/tonne,Gold,2.4,kilogram,0.5,GOLD,0.0024,0.8
S0238407,02/10/2020,,0.0004,0.6,gram/tonne,Gold,0.24,kilogram,0.5,GOLD,0.00023999999999999998,0.6
S0238407,02/10/2020,,0.034,0.7,gram/tonne,Gold,23.8,kilogram,0.5,GOLD,0.0238,0.7
S0238407,02/10/2020,,0.014,0.6,gram/tonne,Gold,8.4,kilogram,0.5,GOLD,0.008400000000000001,0.6
S0238407,02/10/2020,,0.02,0.5,gram/tonne,Gold,10.0,kilogram,0.5,GOLD,0.01,0.5
S0238425,28/04/2021,,4.9,0.9,gram/tonne,Gold,4410.0,kilogram,0.5,GOLD,4.41,0.9
S0238425,28/04/2021,,2.0,1.2,gram/tonne,Gold,2400.0,kilogram,0.5,GOLD,2.4,1.2
S0238437,31/12/2019,,0.104,2.7,gram/tonne,Gold,280.8,kilogram,,GOLD,0.2808,2.7
S0238437,31/12/2019,,0.039,2.9,gram/tonne,Gold,113.1,kilogram,,GOLD,0.11309999999999999,2.9
S0238439,31/12/2019,,0.137,1.6,gram/tonne,Gold,219.2,kilogram,,GOLD,0.21919999999999998,1.6
S0238439,31/12/2019,,0.346,1.5,gram/tonne,Gold,519.0,kilogram,,GOLD,0.519,1.5
S0238472,31/12/2019,,1.59,2.1,gram/tonne,Gold,3339.0,kilogram,,GOLD,3.339,2.1
S0238472,31/12/2019,,1.06,2.1,gram/tonne,Gold,2226.0,kilogram,,GOLD,2.226,2.1
S0238531,17/11/2020,,0.173,1.2,gram/tonne,Gold,207.6,kilogram,0.5,GOLD,0.2076,1.2
S0238531,17/11/2020,,0.003,2.2,gram/tonne,Gold,6.6,kilogram,0.5,GOLD,0.0066,2.2
S0238531,17/11/2020,,0.162,1.2,gram/tonne,Gold,194.4,kilogram,0.5,GOLD,0.19440000000000002,1.2
S0238531,17/11/2020,,0.007,1.1,gram/tonne,Gold,7.7,kilogram,0.5,GOLD,0.0077,1.1
S0238531,17/11/2020,,0.067,1.9,gram/tonne,Gold,127.3,kilogram,0.5,GOLD,0.1273,1.9
S0238531,17/11/2020,,0.039,1.0,gram/tonne,Gold,39.0,kilogram,0.5,GOLD,0.039,1.0
S0238531,17/11/2020,,0.018,2.0,gram/tonne,Gold,36.0,kilogram,0.5,GOLD,0.036,2.0
S0238531,17/11/2020,,0.006,3.9,gram/tonne,Gold,23.4,kilogram,0.5,GOLD,0.023399999999999997,3.9
S0238531,17/11/2020,,0.005,5.8,gram/tonne,Gold,29.0,kilogram,0.5,GOLD,0.029,5.8
S0238704,31/03/2021,,1.29,1.1,gram/tonne,Gold,1419.0,kilogram,,GOLD,1.419,1.1
S0238704,31/03/2021,,5.441,1.3,gram/tonne,Gold,7073.3,kilogram,,GOLD,7.073300000000001,1.3
